,Texto,Sentimento
577,Eleitores criticam Maia por costurar apoio com o PT para presidência da Câmara - Politica - Estado de Minas https://t.co/qdGQzZ1nmR,Neutro
578,"Eles estão rindo de mim, e de quem votou nele! Rindo dos professores, dos médicos, e dos demais servidores que... https://t.co/KTXlR191SU",Neutro
579,"Elias no tenés que poner mg al estado, tenés que comentar jaajjaja",Neutro
580,"Em 1963 era adotada a bandeira do Estado de Minas Gerais!
#PartzDaHistoria",Neutro
581,"Em 2014, PF e MP tentaram barrar crescimento do PCC em Roraima - Nacional - Estado de Minas https://t.co/E7sjvDNhJp",Neutro
582,"Em discurso, Michel Temer confude real com cruzeiro ao falar da moeda - Politica - Estado de Minas https://t.co/4bL9nlVzC0",Neutro
583,"Em discurso, Michel Temer confude real com cruzeiro ao falar da moeda - Politica - Estado de Minas https://t.co/4bL9nmdb0A",Neutro
584,"Em discurso, Michel Temer confude real com cruzeiro ao falar da moeda - Politica - Estado de Minas https://t.co/aCatTBZ8RL",Neutro
585,"em duas semanas passei pelo estado de goias, minas gerais, são paulo e rio de janeiro",Neutro
586,"Em meio à crise carcerária, Padilha cita Darcy Ribeiro no Twitter - Nacional - Estado de Minas https://t.co/0sN05ivGQG",Neutro
587,"Em meio à crise carcerária, Padilha cita Darcy Ribeiro no Twitter - Nacional - Estado de Minas https://t.co/DfULUkpSYF",Neutro
588,"Em meio à crise carcerária, Padilha cita Darcy Ribeiro no Twitter - Nacional - Estado de Minas https://t.co/JTlPIHwgLg",Neutro
589,"Em nota oficial, Michel Temer lamenta morte de 33 detentos em Roraima - Nacional - Estado de Minas https://t.co/hHy102jZG2",Neutro
590,Em qual estado vc mora ? — mg https://t.co/xmWcgjcemm,Neutro
591,em qual estado vc mora? — mg  https://t.co/Gxvre9izE9,Neutro
592,"Em site oficial, Farc negam vínculo com facções brasileiras - Nacional - Estado de Minas https://t.co/FsHRToJETM",Neutro
593,"Em site oficial, Farc negam vínculo com facções brasileiras - Nacional - Estado de Minas https://t.co/pvZPJGbU2P",Neutro
594,"em_com: Bom dia! Esta é a capa do Estado de Minas desta terça, 10 de janeiro de 2017. Leia mais em https://t.co/ajkau9UWsE …",Neutro
595,"em_com: Bom dia! Esta é a capa do Estado de Minas deste domingo, 8 de janeiro de 2017. Leia mais em https://t.co/ajkau9DlB6 #timbeta #sdv",Neutro
596,"em_com: Bom dia! Esta é a capa do Estado de Minas deste domingo, 8 de janeiro de 2017. Leia mais em https://t.co/ajkau9DlB6 …",Neutro
597,"em_com: Bom dia! Veja a capa da edição digital do Estado de Minas de hoje, 09 de janeiro. Leia mais no… https://t.co/uY1s5NnbuJ #timbeta #…",Neutro
598,em_com: Esta é a capa do Estado de Minas deste sábado. Saiba tudo em https://t.co/ajkau9DlB6 https://t.co/CEiNfTRByI #timbeta #sdv,Neutro
599,em_com: Estado amplia para 23 o número de casos suspeitos de #FebreAmarela em Minas https://t.co/e09Av8vGBj #timbeta #sdv,Neutro
600,"quero desejar a todos amigos um    , e creia 2018 será de grandes testemunhos",feliz
601,mais um ano ao lado dessas pessoas maravilhosa.   que 2018 venha com muitas alegrias e saúde!,feliz
602,"final de tarde perfeito, estou renovada e pronta para 2018    ",feliz
603,vamos adorar só aquele que é digno de todo o louvor.      em…,feliz
604,jesus! esse é meu sentimento neste dia. passar a…,feliz
605,feliz ano novo gente maravilhosa  2018,feliz
606,mais um ano que chegou para alegrar a nossa vida trazendo muito amor e paz.uma família unida e abençoada. eu amo vcs. 2018,feliz
607,eu só quero que as pessoas que participaram do meu 2017 permaneçam nesse novo ano!,feliz
608,cheguei da igreja agora é muito cansado.  ano novo galera e que agente sempre venha tá firme com deus,feliz
609,invejo acho que pá mais porra si fudeu mais um ano cheio de vida que meu deus nus deu muita paz com o cidade alta  ano novo,feliz
610,recomeçar ... descontração!     em clube fazenda muriqui,feliz
611,feliz ano novo!! huuuuu hu   papodebrisado papobrisados remedio,feliz
612,novo ano,feliz
613,feliz 2018 da família silva!       em condomínio jardins de drulon,feliz
614,preparação pra foto! toda família é igual!      em condomínio…,feliz
615,vem 2018 noite ótima com família e amigos      em pôrto…,feliz
616,"feliz 2018, 365 oportunidades para ser feliz     ",feliz
617,"   em bonsucesso, rio de janeiro, brazil ",feliz
618,refletindo sempre...........,feliz
619,feliz ano novo mundooo!!!,feliz
620,repleto de  e  para todos nós!  pelo dia e noite  !!!…,feliz
621,feliz ano novo!,feliz
622,[2k18.jpg]  em em algum lugar do mundo,feliz
623,quando o sashimi te ama.... 2018 em carretão churrascaria -…,feliz
624,feliz 2018 sanndra.pm26 phiphe26 pedro_arce26,feliz
625,à tous et à toutes!  to all! añonuevo,feliz
626,- -“somente o bem feito resiste ao tempo. só o criativo alcança…,feliz
627,e assim começa meu 2018,feliz
628,quando o sashimi te ama.... 2018 em faenza pizza grill,feliz
629,feliz ano novo de 2018.,feliz
630,feliz 2018!,feliz
631,começando meu 2018 na paz       em serra da cantareira,feliz
632,"comecei 2018 assistindo titanic, melhor impossível   ",feliz
633,ano novo - um sorriso é a coisa mais bonita que você pode vestir.,feliz
634,"carnaval chegando e meu amigos tudo solteiro, aí todos pode ir ",medo
635," ano novo - se você quiser evitar decepções, diminua suas expectativas.",feliz
636,feliz por tudoo ano começou muito bem,feliz
637,cada vez mais a minha forma de pensar e estar na vida! sejamos felizes com muita saúde e paz !  2018,feliz
638,"o mundo é feito de escolhas, e eu escolhi ser  ",feliz
639,o amigo que você levaria um tiropra salvar a vida dele e o mesmo que apertaria o gatilho pra te mata. 2018,feliz
640,ano novo tudo novo....        @ rio vermelho da bahia,feliz
641,ano novo - prefiro que enxerguem em mim erros com arrependimento do que uma falsa perfeição.,feliz
642,obrigado senhor por mais um ano que vc deixou eu permanecer de pé obrigado pelos livramento.independente de qualquer citação que vc esteja agradeça a deus por estar vivo por te chegado pelo menos em 2017por que pra chegar no 2018 ainda tem muita batalha !!   !,feliz
643,"2018 cheguei chegando rs.    em piedade, rio de janeiro ",feliz
644,chegando em casa com uma lua maravilhosa!!!,feliz
645,menino bonito esse meu pedro!  em pontão do lago sul,feliz
646,2017 foi maravilhoso. pra 2018 madame zeni prevê lançamentos. muitos lançamentos.,feliz
647,e seja,feliz
648,quem confia em deus não fica sem resposta.,raiva
649,é feliz aquele que busca a santidade.,feliz
650,viver é mudar. é pôr fim no que passou. e dá boas vindas ao que começa.  anonovo,feliz
651,da véspera  em aracagy,feliz
652,que 2018 seja de mt sucesso e mt conquista!,feliz
653,da véspera em aracagy,feliz
654,pensativo,feliz
655,e meus dias estão sendo assim rs,feliz
656,ou  importante é caminhar  e com  (é lógico... com muito  ) em…,feliz
657,alguns procuram a felicidade. outros a criam.,feliz
658,feliz 2018.,feliz
659,te amoooooooooooooo,feliz
660,boa noite!!  vinho  feito pelo tio,feliz
661,ainda sobre ontem  em salvador pituba,feliz
662,minha vida!,feliz
663,feliz 2018...,feliz
664,¿prefieres ser rico o ser feliz?,feliz
665,¿prefieres ser rico o ser feliz?,feliz
666,agora sim meu ano começou ...!!!!!  ano novo meus amores ..!!,feliz
667,meu feliz ano novo ao lado dos melhores,feliz
668,concentrada,Neutro
669,só alegria,feliz
670,chegouu,feliz
671,não é?,triste
672,foi como de costume.          foi muito bacana  vai ser um ano mega,triste
673,"""um plano razoável executado hoje é melhor que um plano perfeito que fica para semana que vem""- george patton                ",feliz
674,desejar um  e  ano novo para todos! _____________________,feliz
675,mais um dia abençoado pra tds nois!!!     em clube dos aliados,feliz
676,"vendo animes com ela,frase do dia:""se casem logo e tenham filhos""eu amo essa saiyajin...  ",medo
677,meta do dia realizada com sucesso!,feliz
678,"aquele momento que vc acaba de ler uma história e é tão linda, tão profunda, deus fala taaanto com vc que da vontade de ler tudo de novo! ",feliz
679," se vcs não existissem na minha vida eu teria que inventa-las,  vcs!!!  por… ",nojo
680,agradecer por todos os momentos que o abba nos dá!,feliz
681,obrigada senhor por mais um ano de vida!    em gramado - serra gaúcha/rs,feliz
682,eu  1000 e 1  para ser  dias de   52 semanas de  e…,feliz
683,e muito amor minha nega linda fada loira minha que amo anna paula paula bela  amo vcs    — se sentindo especial,feliz
684," olha você me faz tão bem , só de olhar nos olhos eu fico zen coração acelerado a mais de 100 , juro eu não quero mais ninguém você me faz tão bem. (8)...           ",feliz
685,matando a saudade do meu irmãozão raphpontess,triste
686,momentos,feliz
687,trolei a galera soltando fogos 10 minutos antes da virada.  2018: http://youtu.be/0ig_pv-xmzo?a via,raiva
688,casa da vovó!,medo
689,onde o rio encontra o mar......,medo
690,seja feliz! ...  (get_repost)・・・,feliz
691,"cara, que sapo feliz na praia        em laguna -… ",feliz
692,“comida de empresa    ”,feliz
693,amor e felicidade.--,feliz
694,pois amanhã,feliz
695,minha tchurma!!,feliz
696,seja    pelo detalhe  feliz,feliz
697,to aqui sentadinha comendo uma salada de alface mara e tomando uma breja,medo
698,um corpo bonito é aquele que tem uma pessoa feliz dentro dele!,feliz
699,bom diaótima dica para início de ano,feliz
700,e nós estamos como???muito bem obrigado.,feliz
701,mais uma aula dada!   em reckitt benckiser (brasil) ltda.,feliz
702,trabalhando duro... hihihi,feliz
703,em igreja…,feliz
704,aquela a alegria,feliz
705,por seguir isso#,feliz
706,sobre ser  sobre ser,feliz
707,partiu....,feliz
708,ganhei 100 conto na sinuca apostado,feliz
709,olhando pela janela,medo
710,em baía formosa,feliz
711,fui comprar biquíni e percebi que eu to com um corpão,medo
712,concluído com sucesso...,feliz
713,estudo revela que ir a shows deixa as pessoas mais plenas e felizes,feliz
714,diferente,feliz
715,o importante é sorrir,feliz
716,meu bagunceiro...,feliz
717,"fardando de portada, ¿a que mola?       ",feliz
718,"tá tudo bem gente, foi só um ataque de amor ...                   http://ift.tt/2cz02bh",raiva
719,que as más energias não encontrem o caminho de nossas almas!,feliz
720,"meu pé nunca vai ficar 100% bom, mas hoje fui fazer caminhada e não senti dor alguma. ",triste
721,gratidão por mais esse dia! deus é incrível em nossas vidas!,feliz
722," ""se vc não acreditar nos seus sonhos, quem acreditará. """,feliz
723,role de fim de anosuper massa na companhia dos meus caros.,triste
724,"quero mais nada não, tá bom rs!^^        ",feliz
725,eu to muito feliz que amanhã é sábado e eu vou comer manga tommy!,feliz
726,"""e como de costume, ela achou melhor sorrir.       ",nojo
727,em cidade de peruíbe,feliz
728,praiando com a garota,nojo
729,onde a maior riqueza é precisar de tão pouco pra ser  .. . isso sim é ser rico!  em maringá,feliz
730,em cama de anchieta,raiva
731,que a  de ser  seja maior que o medo de se machucar. invista no seus objetivos e sonhos com a ajuda da  primeiro macesse agora mesmo http://bit.ly/investioagora ou ligue para 0800 940 8799. se preferir mande um alô no nosso whatsapp (61) 98132-2920,feliz
732,férias no paraíso! ^^,feliz
733,viver o bem,feliz
734,"dia de paz sempre são bem vindos!     em são paulo, brazil ",feliz
735,bom dia....       em…,feliz
736,não vá com o fluxo seja o fluxo.,feliz
737,bom dia,feliz
738,feliz tarde!!,feliz
739,grande é a vontade de ser feliz!!!let's dance!!!,feliz
740,não se preocupe tanto em mostrar;se preocupe mais em  viver  e  é essencial;e o resto é...,feliz
741,nossa acho q encontrei minha panela certa,medo
742,"fotinha do escritório, estamos só começando o ano e este ano vai dar o que falar, fazer e aprender.     ",feliz
743,curtiu....,feliz
744,shawnmendes1 ta vivo,medo
745,stay positive!    seja positivo!    @ ilha de…,feliz
746,felicidade dos últimos dias de   mas por dentro sempre  kkk..,feliz
747,"entre mortos e feridos, sobrevivemos todos...",triste
748,plenitude define meu estado no momento!---,feliz
749,um brinde a nós dois.,feliz
750,bora pra casa com conexão em campinas,feliz
751,boa noite     em neneu's house,feliz
752,um beijinho pro seu recalque,feliz
753,passeio... férias... obrigado jesus por momentos assim   marco.torri84 em garten…,feliz
754,"já fazem 03 dias que me separei dos meus catões de credito e débito, só mantenho para o app de transporte. e a vida segue normal. voltei a ter 18 só gasto o dinehiro que tenho em papel no bolso.",triste
755,inesquecível. muito feliz pela minha estreia na copa são paulo. sensação inexplicável balançar as redes vestindo esse manto sagrado.todos estão de parabéns pela vitória.,nojo
756,quando vc se basta!!!,feliz
757,bon dia de reis!!!,feliz
758,dizem que tudo se resolve com uma bolsa  eu digo sim é uma questão de planejamento,feliz
759,ummmm!!buenos diassss!! lindo despertar!!,feliz
760,"minha mãe falou que no aniversário de 19 dela ela viajou e que nada mais justo eu viajar no meu de 18, nem que seja sozinha ",medo
761,gratidão pela vida! o vento sopre sopra a favor de quem é grato pelo que recebe!,feliz
762,feliz sábado!,feliz
763,¡feliz domingo! les desea venilumca,feliz
764,então vamos sorrir enquanto é de graça     em são pedro da aldeia,feliz
765,me divirto com crianças,triste
766,mais. mesmo n chegado a essa sensação de estado eu agradeço a deus por cada segundo de vida e pelas coisas q conquistei.. mais  ainda n mim sinto assim# nunca senti#,feliz
767,adoro quando a casa tá cheia. que sensação boa,feliz
768,"quando se tem amigos, você tem tudo....     # em miguelópolis ",feliz
769,desejo muita luz em sua jornada. a caminhada é difícil mas vamos falar a verdade: tem coisa melhor do que viver?já deu certo!,triste
770,com o   2018.... 88 anos novos não é para qualquer um....  seja…,feliz
771,eu quero ir mais além....',feliz
772,seja feliz em ser quem você é,feliz
773,"ah... esqueci,  tem esse tbm .      ",feliz
774,a  é tão  . is too  .,medo
775,sabado,feliz
776,no princípio criou deus os céuse a terra.(genesis 1:1),feliz
777,aquele sorriso verdadeiro que você respeita em campos do jordão,feliz
778,"não faça mímica, aprenda inglês!! happy sunday!!      ",feliz
779,niver do lucas 2 anos de muita fofura,medo
780,"- então vamos ler, apreender faz parte  ",feliz
781,“seja você a mudança que tanto espera do mundo.”,feliz
782,"boooommmmmm diiiiiiaaaaaaaa    em sorocaba, brazil ",feliz
783,bem turista,feliz
784,peguei o buquê,feliz
785,férias maravilhosas!^^,feliz
786,que o seu domingo seja repleto de borboletas!,feliz
787,em gravatá,raiva
788,amo cada momento junto a ti,feliz
789,se feliz!,feliz
790,vovó me trolando !,medo
791,"parte d  reis em  .no dia de reis,em q nasceu,há décadas o primeiro no  ,chamado manoel luiz reis,p esconder o nome original löw .      ",feliz
792,comprei o chocolate,feliz
793,rosca de taquitos,feliz
794,feliz lunes e inicio de semana,feliz
795,nós escrevemos as páginas deste livro que chamamos de vida...,feliz
796,consegui manda um hard flip reverse hoje,triste
797,sobre o passado?  não  quero saberquero viver o hojee aguardar o amanhã... bom dia,feliz
798,"eu decidi viver, e não agradar.             ",triste
799,um otimo lanche com o gordinho    em mcdonald's,feliz
800,um resumo dos meus dias!!  em minas gerais,feliz
801,mais uma arrancada€ aniversário,feliz
802,já tem blackpink house legendado estou muito,triste
803,mais de ontem a noite    em shopping iguatemi fortaleza,feliz
804,e agora?! quem é quem???,feliz
805,de volta à rotina.”    em cot - centro…,feliz
806,ensaio técnico!        em…,feliz
807,que bonito,feliz
808,d 6anos d netinha isadora(loira)com amiguinha alícia. parabéns!,feliz
809,em barra do jacuípe,feliz
810,ganhando o mundo!,nojo
811,inicio de…,feliz
812,2018 promete muitas surpresas! não deixe de acompanhar cada detalhe da equipe que mais combina com sua festa! você vai se surpreender!,feliz
813,um grande amigo.,medo
814,eu ganhei 249503 capinhas da isa estou,feliz
815,sensacional o que esses clientes falam sobre suas experiências com a nossa equipe!,raiva
816,consejos para ser feliz...,feliz
817,vá em busca da sua felicidade!,feliz
818,vá em busca da sua felicidade!,feliz
819,eike coisa boa é umas férias...,feliz
820,que tenhamos uma   e,triste
821,tomando um mate  de qualidade pra fechar “la noche”,feliz
822,[8/365] vida,feliz
823,! é extremamente estimulante quando teu trampo começa a dar frutos.,feliz
824,eu queria so o estojo mais minha mae quis a mochila tbm,triste
825,quando vc se esforça muito a recompensa vem,feliz
826,"felicidade de ser assaltado pelo ladrão raiz, aquele que só leva a sua carteira e deixa você com celular...       ",raiva
827,a satisfação de sentir-se alguém é impagável!,feliz
828,pq n vou morrer sozinha  — amo tu cunha,triste
829,quando vc esta no hospital e recebe alta.,raiva
830,- hoje eu só procuro a minha paz.,feliz
831,eu tirei o aparelho dos dentes (parte superior por enquanto) depois de 6 anos e 8 meses!,feliz
832,pausa pra modelar kkkkk,feliz
833,fazia 37382 dias que eu tava tentando encontrar uma musica mas eu n sabia o nomee hoje eu encontrei  :)))),triste
834,kkkkkkk só pra rir mesmo!,nojo
835,modo,feliz
836,em forte sº joão,feliz
837,das,feliz
838,sobre aquela   !!,feliz
